SKU tienda,Nombre del producto,Marca,Categoría,Subcategoría,Tienda,Precio normal,Precio final,Descuento,Precio tarjeta,Estado,Fecha,Hora actualización,URL
alp-54-09809,hop! perros adultos razas pequenas 21 kg,vitalcan,--,--,Best for Pets,56900,39830,30%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/4239-7345-hop-perros-adultos-razas-peque%C3%B1as.html
alp-15-13422,eukanuba adult large breed 15 kg,eukanuba,--,--,Best for Pets,,59920,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5453-11585-eukanuba-adult-large-breed.html
alg-01-00051,cat chow esterilizados pescado 8 kg,cat chow,--,--,Best for Pets,,26320,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5446-11557-cat-chow-esterilizados-pescado.html
alp-15-13419,eukanuba adult small breed 3 kg,eukanuba,--,--,Best for Pets,,21920,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/63-12708-eukanuba-adult-small-breed.html
alg-15-09131,hepatic feline 2 kg,royal canin,--,--,Best for Pets,,26265,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-royal-canin-para-gatos/2754-11695-hepatic-feline.html
alp-15-13417,eukanuba puppy medium breed 15 kg,eukanuba,--,--,Best for Pets,,59920,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5449-11570-eukanuba-puppy-medium-breed-1.html
alp-15-13418,eukanuba puppy large breed 15 kg,eukanuba,--,--,Best for Pets,,48685,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5450-11572-eukanuba-puppy-large-breed.html
alp-15-13421,eukanuba adult medium breed 15 kg,eukanuba,--,--,Best for Pets,,59920,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5452-11583-eukanuba-adult-medium-breed.html
alg-03-08014,"hills prescription diet urinary+metabolic feline 2,9 kg",hills,--,--,Best for Pets,,56250,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/2750-6791-hill%C2%B4s-prescription-diet-urinarymetabolic-feline.html
alg-58-11901,"champion adultos sabor carne lata 0,315 kg",champion,--,--,Best for Pets,,2320,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4642-9749-champion-adultos-sabor-carne-lata.html
alg-15-02254,urinary care 10 kg,royal canin,--,--,Best for Pets,,84915,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-royal-canin-para-gatos/2333-11879-urinary-care.html
alp-01-00011,dog chow - adultos 7+ longevidad 3 kg,dog chow,--,--,Best for Pets,,9500,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-dog-chow-para-perros/5039-11965-dog-chow-adultos-7-longevidad.html
alp-01-09855,dog chow cachorros raza mediana y grande 18 kg,dog chow,--,--,Best for Pets,,53010,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5036-11954-dog-chow-cachorros-raza-mediana-y-grande.html
alp-01-09843,dog chow - adultos minis y pequenos - carne y pollo 8 kg,dog chow,--,--,Best for Pets,,25200,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5574-11960-dog-chow-adultos-minis-y-peque%C3%B1os-carne-y-pollo.html
alp-01-12771,dog chow - adultos medianos y grandes - carne y pollo 8 kg,dog chow,--,--,Best for Pets,,22000,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5575-11964-dog-chow-adultos-medianos-y-grandes-carne-y-pollo.html
alp-01-10132,dog chow - adultos medianos y grandes - carne y pollo 18 kg,dog chow,--,--,Best for Pets,,43120,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5575-11971-dog-chow-adultos-medianos-y-grandes-carne-y-pollo.html
alg-03-00242,"hills science diet lata kitten liver&chicken entree 0, 156 kg",hills,--,--,Best for Pets,4900,4165,15%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/2743-12000-hill%C2%B4s-science-diet-lata-kitten-liverchicken-entr%C3%A9e.html
alp-06-13767,"taste of the wild ancient stream 2,2 kg",taste of the wild,--,--,Best for Pets,,22525,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5584-11978-taste-of-the-wild-ancient-stream.html
alp-06-13768,"taste of the wild ancient stream 6,6 kg",taste of the wild,--,--,Best for Pets,,45475,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5584-11979-taste-of-the-wild-ancient-stream.html
alp-06-13769,"taste of the wild ancient stream 12, 7 kg",taste of the wild,--,--,Best for Pets,,75225,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5584-11981-taste-of-the-wild-ancient-stream.html
alp-06-13770,"taste of the wild ancient wetlands 2,2 kg",taste of the wild,--,--,Best for Pets,,22525,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5585-11984-taste-of-the-wild-ancient-wetlands.html
alp-06-13771,"taste of the wild ancient wetlands 6,6 kg",taste of the wild,--,--,Best for Pets,,45475,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5585-11982-taste-of-the-wild-ancient-wetlands.html
alp-06-13772,"taste of the wild ancient wetlands 12, 7 kg",taste of the wild,--,--,Best for Pets,,75225,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5585-11983-taste-of-the-wild-ancient-wetlands.html
alp-01-00057,dog chow cachorros minis y pequenos 8 kg,dog chow,--,--,Best for Pets,,28350,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5035-11952-dog-chow-cachorros-minis-y-peque%C3%B1os.html
alp-01-09848,dog chow adultos minis y pequenos - pollo y pavo 3 kg,dog chow,--,--,Best for Pets,,11600,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5037-11956-dog-chow-adultos-minis-y-peque%C3%B1os-pollo-y-pavo.html
alp-01-09845,purina one adultos mediano y grande - pollo y cordero 6 kg,purina one,--,--,Best for Pets,,34650,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4969-12003-purina-one-adultos-mediano-y-grande-pollo-y-cordero.html
alp-01-09844,purina one adultos mediano y grande - pollo y carne 6 kg,purina one,--,--,Best for Pets,,26950,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4970-12004-purina-one-adultos-mediano-y-grande-pollo-y-carne.html
alg-01-00049,adultos hogareños 3 kg,cat chow,--,--,Best for Pets,,14500,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-cat-chow-para-gatos/2772-11948-adultos-hogarenos.html
alp-03-00205,"hills i/d prescription diet lata digestive care canino 0, 156 kg",hills,--,--,Best for Pets,,3060,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/120-11997-hill%C2%B4s-id-prescription-diet-lata-digestive-care-canino.html
alg-01-11150,"fancy feast lata mousse de carne 0,085 kg - 8 latas",fancy feast,--,--,Best for Pets,,7830,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4219-8949-fancy-feast-lata-mousse-de-carne.html
alg-01-11346,"fancy feast lata terrine con pollo 0,085 kg - 8 latas",fancy feast,--,--,Best for Pets,,7830,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4223-8953-fancy-feast-lata-terrine-con-pollo.html
alg-58-11902,"champion adultos sabor pescado lata 0,315 kg",champion,--,--,Best for Pets,,2320,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4643-9750-champion-adultos-sabor-pescado-lata.html
alg-15-13782,"royal canin gatos castrados weight control 7,5 kg",royal canin,--,--,Best for Pets,,62925,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/1702-11996-royal-canin-gatos-castrados-weight-control.html
alg-15-02256,royal canin indoor 27 felino - outlet 10 kg,royal canin,--,--,Best for Pets,,55575,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/outlet-royal-canin/5572-11936-royal-canin-indoor-27-felino-outlet.html
alp-14-13835,pedigree dentastix triple accion razas pequenas bolsa de 3 uds.,pedigree,--,--,Best for Pets,,1600,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5624-12043-pedigree%C2%AE-dentastix%E2%84%A2-triple-acci%C3%B3n-razas-peque%C3%B1as.html
alp-14-13832,pedigree® dentastix™ triple acción razas medianas bolsa de 7 uds.,pedigree,--,--,Best for Pets,,1960,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/snacks-para-perros/5625-12046--pedigreeu00ae-dentastixu2122-triple-acciu00f3n-razas-medianas.html
alp-14-13831,pedigree dentastix triple accion razas medianas bolsa de 3 uds.,pedigree,--,--,Best for Pets,,1260,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5625-12045--pedigree%C2%AE-dentastix%E2%84%A2-triple-acci%C3%B3n-razas-medianas.html
alp-14-13836,pedigree dentastix triple accion razas grandes bolsa de 7 uds.,pedigree,--,--,Best for Pets,,3500,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5626-12049-pedigree%C2%AE-dentastix%E2%84%A2-triple-acci%C3%B3n-razas-grandes.html
alg-15-13868,royal canin indoor 27 felino 2 kg,royal canin,--,--,Best for Pets,24500,19600,20%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/186-12064-royal-canin-indoor-27-felino.html
alp-01-13837,doguitos tira de asado,doguitos,--,--,Best for Pets,,1700,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5620--doguitos%C2%AE-tira-de-asado.html
alp-01-13839,doguitos medallones de carne,doguitos,--,--,Best for Pets,,1700,,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5622--doguitos%C2%AE-medallones-de-carne.html
alp-01-13840,doguitos churrasco,doguitos,--,--,Best for Pets,,1700,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5623--doguitos%C2%AE-churrasco.html
alg-06-13863,diamond naturals kitten indoor chicken & rice formula 3 kg,diamond,--,--,Best for Pets,,13905,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5639-12084-diamond-naturals-kitten-indoor-chicken-rice-formula.html
alg-06-13862,"diamond naturals kitten indoor chicken & rice formula 7,5 kg",diamond,--,--,Best for Pets,,40530,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5639-12081-diamond-naturals-kitten-indoor-chicken-rice-formula.html
alg-06-13867,diamond naturals finicky cat chicken & rice formula 3 kg,diamond,--,--,Best for Pets,,21630,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5641-12087-diamond-naturals-finicky-cat-chicken-rice-formula.html
alg-06-13866,"diamond naturals finicky cat chicken & rice formula 7,5 kg",diamond,--,--,Best for Pets,,40530,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5641-12088-diamond-naturals-finicky-cat-chicken-rice-formula.html
alp-06-13845,diamond naturals small & medium breed puppy chicken & rice 2 kg,diamond,--,--,Best for Pets,20900,9405,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5629-12052-diamond-naturals-small-medium-breed-puppy-chicken-rice.html
alp-06-13844,"diamond naturals small & medium breed puppy chicken & rice 7,5 kg",diamond,--,--,Best for Pets,,34930,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5629-12053-diamond-naturals-small-medium-breed-puppy-chicken-rice.html
alp-06-13843,diamond naturals small & medium breed puppy chicken & rice 15 kg,diamond,--,--,Best for Pets,86900,39105,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5629-12054-diamond-naturals-small-medium-breed-puppy-chicken-rice.html
alp-06-13848,diamond naturals small breed adult dog rich in chicken & rice 2 kg,diamond,--,--,Best for Pets,20500,9225,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5632-12063-diamond-naturals-small-breed-adult-dog-rich-in-chicken-rice.html
alp-06-13847,"diamond naturals small breed adult dog rich in chicken & rice 7,5 kg",diamond,--,--,Best for Pets,,34230,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5632-12061-diamond-naturals-small-breed-adult-dog-rich-in-chicken-rice.html
alp-06-13846,diamond naturals small breed adult dog rich in chicken & rice 15 kg,diamond,--,--,Best for Pets,,58030,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5632-12062-diamond-naturals-small-breed-adult-dog-rich-in-chicken-rice.html
alp-06-13851,diamond naturals large breed adult dog rich in chicken & rice 2 kg,diamond,--,--,Best for Pets,20500,9225,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5636-12073-diamond-naturals-large-breed-adult-dog-rich-in-chicken-rice.html
alp-06-13850,"diamond naturals large breed adult dog rich in chicken & rice 7,5 kg",diamond,--,--,Best for Pets,48900,22005,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5636-12071-diamond-naturals-large-breed-adult-dog-rich-in-chicken-rice.html
alp-06-13849,diamond naturals large breed adult dog rich in chicken & rice 15 kg,diamond,--,--,Best for Pets,,58030,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5636-12072-diamond-naturals-large-breed-adult-dog-rich-in-chicken-rice.html
alp-06-13854,diamond naturals skin & coat all life stages salmon & potato 2 kg,diamond,--,--,Best for Pets,23900,10755,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5630-12057-diamond-naturals-skin-coat-all-life-stages-salmon-potato.html
alp-06-13853,"diamond naturals skin & coat all life stages salmon & potato 7,5 kg",diamond,--,--,Best for Pets,,37030,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5630-12055-diamond-naturals-skin-coat-all-life-stages-salmon-potato.html
alp-06-13852,diamond naturals skin & coat all life stages salmon & potato 15 kg,diamond,--,--,Best for Pets,,62230,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5630-12056-diamond-naturals-skin-coat-all-life-stages-salmon-potato.html
alp-06-13857,diamond naturals all life stages dog chicken & rice 2 kg,diamond,--,--,Best for Pets,17900,8055,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5637-12076-diamond-naturals-all-life-stages-dog-chicken-rice.html
alp-06-13856,"diamond naturals all life stages dog chicken & rice 7,5 kg",diamond,--,--,Best for Pets,,30450,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5637-12074-diamond-naturals-all-life-stages-dog-chicken-rice.html
alp-06-13855,diamond naturals all life stages dog chicken & rice 15 kg,diamond,--,--,Best for Pets,,51030,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5637-12075-diamond-naturals-all-life-stages-dog-chicken-rice.html
alg-58-13334,champion cat delicias de pollo,champion,--,--,Best for Pets,,2320,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5383--champion-cat-delicias-de-pollo.html
alg-58-13333,champion cat delicias de atun,champion,--,--,Best for Pets,2900,1305,55%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/5382--champion-cat-delicias-de-at%C3%BAn.html
alg-06-13865,diamond naturals indoor cat chicken & rice formula 3 kg,diamond,--,--,Best for Pets,,21630,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5640-12085-diamond-naturals-indoor-cat-chicken-rice-formula.html
alg-06-13864,"diamond naturals indoor cat chicken & rice formula 7,5 kg",diamond,--,--,Best for Pets,,40530,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5640-12086-diamond-naturals-indoor-cat-chicken-rice-formula.html
alp-01-12769,dog chow - adultos medianos y grandes - carne y pollo 24 kg,dog chow,--,--,Best for Pets,,49900,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-dog-chow-para-perros/5575-12169-dog-chow-adultos-medianos-y-grandes-carne-y-pollo.html
alp-06-13860,"diamond naturals senior dog chicken, egg & oatmeal 2 kg",diamond,--,--,Best for Pets,20500,9225,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5631-12060-diamond-naturals-senior-dog-chicken-egg-oatmeal.html
alp-06-13859,"diamond naturals senior dog chicken, egg & oatmeal 7,5 kg",diamond,--,--,Best for Pets,,22005,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5631-12058-diamond-naturals-senior-dog-chicken-egg-oatmeal.html
alp-06-13858,"diamond naturals senior dog chicken, egg & oatmeal 15 kg",diamond,--,--,Best for Pets,,58030,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5631-12059-diamond-naturals-senior-dog-chicken-egg-oatmeal.html
alg-01-13873,fancy feast puree kiss con filete de pollo en salsa cremosa,fancy feast,--,--,Best for Pets,,2250,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5647--fancy-feast%C2%AE-puree-kiss-con-filete-de-pollo-en-salsa-cremosa.html
alg-01-13874,fancy feast puree kiss con salmon y atun en salsa cremosa,fancy feast,--,--,Best for Pets,,2000,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5648--fancy-feast%C2%AE-puree-kiss-con-salmon-y-atun-en-salsa-cremosa.html
alg-01-13875,fancy feast puree kiss con filete de atun en salsa cremosa,fancy feast,--,--,Best for Pets,,2700,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5649--fancy-feast%C2%AE-puree-kiss-con-filete-de-atun-en-salsa-cremosa.html
alg-01-13940,"purina one alimento humedo gatos - multiproteinas 0,080 kg",purina one,--,--,Best for Pets,,2000,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5721-12208-purina-one-alimento-h%C3%BAmedo-gatos-multiprote%C3%ADnas.html
alg-01-13941,"purina one alimento humedo gatos - super nutrientes 0,080 kg",purina one,--,--,Best for Pets,,2000,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5722-12209-purina-one-alimento-h%C3%BAmedo-gatos-s%C3%BAper-nutrientes.html
alg-01-13942,"purina one alimento humedo gatos - superfoods 0,080 kg",purina one,--,--,Best for Pets,,2000,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5723-12210-purina-one-alimento-h%C3%BAmedo-gatos-superfoods.html
alp-06-13861,diamond naturals dog breeder chicken & rice 20 kg,diamond,--,--,Best for Pets,,74715,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5638-12080-diamond-naturals-dog-breeder-chicken-rice.html
alp-01-13944,"purina one alimento humedo perros - multi nutrientes 0,085 kg",purina one,--,--,Best for Pets,,2000,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5725-13448-purina-one-alimento-h%C3%BAmedo-perros-multi-nutrientes.html
alp-01-13945,"purina one alimento humedo perros - superfoods 0,100 kg",purina one,--,--,Best for Pets,2900,2030,30%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5726-12214-purina-one-alimento-h%C3%BAmedo-perros-superfoods.html
alp-03-13946,"hills prescription diet mini k/d lata canino 0, 156 kg",hills,--,--,Best for Pets,,2890,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5715-12200-hill%C2%B4s-prescription-diet-mini-kd-lata-canino.html
alp-01-00019,dog chow - adultos minis y pequenos - carne y pollo 3 kg,dog chow,--,--,Best for Pets,,11600,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5574-11958-dog-chow-adultos-minis-y-peque%C3%B1os-carne-y-pollo.html
alp-03-00207,"hills prescription diet i/d lata digestive care low fat canino 0, 156 kg",hills,--,--,Best for Pets,4500,3825,15%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/1500-12734-hill%C2%B4s-prescription-diet-id-lata-digestive-care-low-fat-canino.html
alp-58-11907,champion adultos razas pequenas 8 kg,champion,--,--,Best for Pets,29900,13455,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4636-9742-champion-adultos-razas-peque%C3%B1as.html
alp-01-13943,"purina one alimento humedo perros - multiproteinas 0,085 kg",purina one,--,--,Best for Pets,2900,2030,30%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5724-13447-purina-one-alimento-h%C3%BAmedo-perros-multiprote%C3%ADnas.html
alp-06-14100,"taste of the wild lata pacific stream 0,390 kg",taste of the wild,--,--,Best for Pets,4500,3825,15%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/5858-12916-taste-of-the-wild-lata-pacific-stream.html
